date,title,link,content,newspaper,thumbnail_link
2023-09-07 16:42:26,2차전지 투자자 '악몽의 날'…에코프로 등 줄줄이 하락[핫종목],https://n.news.naver.com/mnews/article/421/0007036067?sid=101,"[
(종합)에코프로 장중 한때 100만원선 붕괴



ⓒ News1 윤주희 디자이너(서울=뉴스1) 공준호 기자 = 코스피·코스닥 지수가 조정세를 보인 가운데 2차전지 업종에서 차익실현 매물이 쏟아지면서 관련 종목들이 줄줄이 하락했다. 이 과정에서 국내 증시 유일한 '황제주'(주당 가격이 100만원이 넘는 종목)로 꼽히는 에코프로(086520)는 장중 한때 100만원선을 내주기도 했다.7일 에코프로는 전날보다 4만4000원(4.19%) 내린 100만6000원에 거래를 마쳤다. 이날 에코프로는 장중 99만7000원까지 내리며 한때 100만원선 아래까지 떨어졌지만 하락폭을 복구하며 간신히 황제주 자리를 되찾았다. 장중 100만원선이 붕괴된 것은 지난 7월28일 이후 한달여만에 처음이다. 지난달 31일 120만원 중반선에 거래되던 에코프로는 이달 들어 5거래일 연속으로 하락하면서 약세흐름을 보이고 있다. 에코프로의 자회사이자 코스닥 시가총액 1위 회사인 에코프로비엠(247540) 주가도 약세를 보였다. 에코프로비엠은 전날보다 1만2000원(3.99%) 하락한 28만9000원에 장을 마감했다. 에코프로비엠은 지난 7월25일 46만2000원에 장을 마치면서 역대 최고가를 기록했다. 그러나 이후 불과 한달여만에 주가가 37.4% 빠지면서 큰 폭의 조정세를 보이고 있다.이날 에코프로·에코프로비엠뿐 아니라 다른 2차전지 종목들도 줄줄이 약세를 나타냈다. 포스코퓨처엠(003670)은 전날보다 2만5500원(5.82%) 빠진 41만2500원에, 금양(001570)은 전날보다 2800원(2.11%) 내린 13만100원에 장을 마감했다. 이밖에 LG에너지솔루션(373220)(-1.90%), 엘앤에프(066970)(-3.98%), 포스코홀딩스(005490)(-2.07%) 등도 모두 하락했다.증권가에서는 최근 2차전지 약세 현상을 두고 상반기 과열됐던 주가가 제자리를 찾아가는 과정이라고 평가하고 있다.정원석 하이투자증권 연구원은 지난달 29일 낸 에코프로비엠 보고서에서 ""국내 2차전지 업종 주가에 반영됐던 밸류에이션 프리미엄은 과거 대비 축소돼야 할 것""이라며 ""최근 주가 하락세는 비정상의 정상화""라고 말했다.
		]",,https://imgnews.pstatic.net/image/421/2023/09/07/0007036067_001_20230907164315810.jpg?type=w800
2023-09-08 10:02:14,"에코프로, 전날 이어 또 장중 황제주 반납…1% 넘게 ↓",https://n.news.naver.com/mnews/article/015/0004889466?sid=101,"[




에코프로가 전날에 이어 또 한 번 장중 '황제주(주당 가격이 100만원이 넘는 종목)' 타이틀을 내려놨다.8일 오전 9시58분 기준 에코프로는 전 거래일 대비 1만7000원(1.69%) 하락한 98만9000원에 거래되고 있다.에코프로는 전날 장중 99만7000원까지 내리며 한때 100만원선 아래까지 떨어졌지만 장 막판 하락폭을 복구하며 종가 기준 황제주 자리를 되찾았다. 그러나 이날 또 다시 장중 100만원선을 내주면서 약세 흐름을 이어가고 있다. 증권가에서는 2차전지 업황 부진할 것으로 우려되면서 당분간 주가가 상승동력을 찾기 어려울 것이라는 전망을 내놓고 있다. 중국과 유럽의 보조금이 축소되면서 글로벌 전기차 판매 둔화 현상이 이어질 것이란 분석이다.  정원석 하이투자증권 연구원은 ""국내 2차전지 업종 주가에 반영됐던 밸류에이션 프리미엄은 과거 대비 축소돼야 할 것""이라며 ""최근 주가 하락세는 비정상의 정상화""라고 말했다.
]",,https://imgnews.pstatic.net/image/015/2023/09/08/0004889466_001_20230908100214698.jpg?type=w800
2023-09-07 21:18:00,"이젠 황제주 자리도 위태롭다…힘 빠진 에코프로, 이유가?",https://n.news.naver.com/mnews/article/009/0005183742?sid=101,"[




 에코프로 주가 추이. [사진 출처 = 구글 파이낸스 갈무리]국내 증시를 휩쓸며 무서운 속도로 치솟던 에코프로가 상승분을 반납하며 휘청이고 있다. 주당 100만원을 넘어 ‘황제주’로 불리던 주가는 장중 100만원 밑으로 떨어졌다. 이차전지 관련 열풍이 시들해지고 있다는 분석이 나온다.7일 증권가에 따르면 에코프로는 전일 대비 4만4000원(4.19%) 내린 100만6000원에 거래를 마쳤다. 에코프로는 지난 1일부터 이날까지 5거래일 연속 하락세다. 기간을 넓혀 보면 이달 들어서만 19.97%가 빠졌다.황제주 자리도 위태롭다. 특히 에코프로는 이날 장중 99만7000원까지 밀리면서 황제주 자리를 내놓기도 했다.에코프로의 시가총액도 지난 1일 31조3940억원에서 이날 26조7874억원으로 14.67% 줄었다. 주가가 큰 폭으로 하락하면서 지난 4일 에코프로는 코스닥 시장에서 시가총액 상위 2위로 밀려나기도 했다. 이 기간 에코프로비엠이 코스닥 시가총액 1위로 올라섰다.



 지난 7월 10일 오후 서울 종로구 연합인포맥스 스크린에 에코프로 차트가 띄워져 있다. [사진 출처 = 연합뉴스]외국인의 매도세가 이어지면서 주가를 끌어내리고 있는 것으로 풀이된다. 지난 1일부터 이날까지 외국인 투자자는 에코프로를 835억원 어치 팔아치웠다. 이날 외국인 순매도 5위에 달하는 금액이다. 외국인 투자자는 지난 1일부터 6일까지 4거래일 연속으로 팔아치우기도 했다.이 기간 외국인 순매도 상위 종목에 포스코DX와 에코프로비엠이 나란히 1·2위로 이름을 올린 점도 눈길을 모은다. 외국인은 이달 들어 이들 종목을 각각 1167억원, 1054억원 어치 순매도했다.포스코DX는 이차전지 관련주로 분류된다. 에코프로비엠까지 순매도하면서 이차전지 관련주에 대한 팔자세를 본격화하고 있다는 평가다.국내 배터리 업계의 점유율이 하락이 우려될 수 있다는 소식에 투자심리가 더 빠르게 얼어붙고 있다는 분석도 나온다. 국내 업계는 삼원계 니켈·코발트·망간(NCM) 배터리를 주력하고 있다. 하지만 중국 업체들이 주도하는 리튬인산철(LFP) 배터리의 제조원가가 더 저렴한 탓에 전기차 업체들의 해당 배터리 채택도 증가하고 있기 때문이다.한지영 키움증권 연구원은 “최근 국내 이차전지 수출이 부진하다”며 “국내 이차전지 밸류 체인 관련주들을 중심으로 단기적인 수급 변동성을 유발할 수 있다는 점을 유의해야 한다”고 말했다.
]",,https://imgnews.pstatic.net/image/009/2023/09/07/0005183742_001_20230907212301006.png?type=w800
2023-09-06 05:01:03,"[단독] 에코프로, 컴플라이언스실 신설… 송정원 전 공정위 소장 영입",https://n.news.naver.com/mnews/article/366/0000929634?sid=101,"[
			        에코프로가 그룹의 지배구조, 부패방지 등을 책임지는 컴플라이언스실을 신설하고 송정원 전 공정거래위원회 부산지방공정거래사무소장을 실장으로 영입했다. 미공개정보 이용 혐의로 이동채 에코프로 창업주가 실형을 받는 등 임직원 윤리 문제가 잇따라 발생하자 내부통제를 강화하기 위한 것으로 보인다.6일 재계에 따르면 에코프로는 최근 조직을 개편해 법무실 산하의 컴플라이언스팀을 독립적인 컴플라이언스실로 확대하고 실장(부사장)에 송 전 소장을 영입했다. 컴플라이언스실은 내부 실태를 점검하고 그룹 내 준법경영 문화가 확산하도록 하는 역할을 맡는다. 준법 통제 규정과 행동지침, 준법경영 가이드라인 등도 제정한다.



에코프로 컴플라이언스실장(부사장)으로 영입된 송정원 전 공정위 부산지방공정거래사무소장./조선DB        에코프로는 시장의 기대 수준을 충족하기 위해 지배구조 체계 개편도 준비하는 것으로 전해진다.송 실장은 서울대 경제학과와 행정대학원을 졸업하고 행정고시 37회로 입직했다. 이후 시장구조개선과 기업거래정책과장을 거쳐, 지난 4월까지 부산지방공정거래사무소 소장을 거쳤다. 공정위 내부에서는 지배구조와 기업거래정책 전문가로 꼽힌다. 송 실장은 지난달 공직자윤리위원회의 취업 제한 심사를 통과했다.에코프로그룹은 이차전지 시장이 주목받으면서 매출이 늘고 주가가 급등했지만, 짧은 시간이 기업이 커지면서 내부통제는 체급이 비슷한 다른 그룹에 비해 취약하다는 평가를 받았다. 이동채 창업주는 미공개 정보로 부당이득을 얻었다는 혐의로 기소돼 지난달 대법원에서 2년 징역형이 확정됐다.지난 3월에는 불공정거래 의혹으로 검찰과 금융당국으로부터 압수수색을 받기도 했다.재계 관계자는 “양극재 투자금 마련을 위해 에코프로머티리얼즈의 기업공개(IPO)가 필요한 상황에서 내부 윤리 문제는 악영향을 미칠 수 있다”며 “에코프로가 내부통제를 강화하는 과정에서 송 실장이 역할을 할 것으로 보인다”라고 말했다.
]",,https://imgnews.pstatic.net/image/366/2023/09/06/0000929634_001_20230906050103803.jpg?type=w800
2023-09-07 17:57:06,"에코프로 한풀 꺾이자…""새 주도주 찾아라"" 들썩이는 종목",https://n.news.naver.com/mnews/article/015/0004889106?sid=101,"[
힘 빠진 2차전지…""새 주도株는 반도체·바이오·中 소비주""에코프로·포스코퓨처엠 등 약세전문가 ""반도체 밸류에이션 매력바이오도 신약 성과 나타날 것中연휴로 화장품·면세점株 관심""에코프로 엘앤에프 등 2차전지주 열풍이 8월 이후 한풀 꺾이자 시장에선 새로운 주도주 찾기 움직임이 분주하다. 2차전지주는 공급 과잉 리스크 재점화로 당분간 약세 흐름을 이어갈 것이란 전망이 나온다. 전문가들은 반도체, 제약·바이오, 중국소비재 등을 유력한 새 주도주 후보로 꼽고 있다. ○배터리 공급 과잉 리스크 재점화



7일 에코프로는 코스닥시장에서 4.19% 내린 100만6000원에 마감했다. 포스코퓨처엠(-5.82%), 에코프로비엠(-3.99%), 엘앤에프(-3.98%) 등 다른 2차전지 소재 관련주도 큰 폭으로 내렸다. LG에너지솔루션(-1.9%), 삼성SDI(-1.33%) 등 배터리셀 업체도 떨어졌다.중국발 배터리 공급 과잉 우려가 재점화한 것이 투자심리를 악화시켰다는 분석이다. 파이낸셜타임스(FT)에 따르면 올해 중국 배터리 생산량은 1448GWh로, 수요량(636GWh)의 두 배가 넘을 전망이다.외국계 증권사의 부정적 보고서도 영향을 미쳤다. 전날 골드만삭스는 LG에너지솔루션에 대해 ‘중립’ 의견을 제시했다. 미국 지역 인건비 상승으로 수익성이 줄어들 것이란 이유에서다. 에코프로비엠에 대해선 수익성 악화가 우려된다며 ‘매도’ 의견을 냈다.미국 전기차 기업 테슬라의 약세와 밸류에이션(실적 대비 주가수준) 고평가 우려도 최근 배터리주에 부담을 주고 있다. 지난 8월 이후 에코프로비엠이 31% 급락한 것을 비롯해 엘앤에프(-23.2%), 포스코퓨처엠(-21.7%), 에코프로(-16.6%) 등도 줄곧 약세를 보이고 있다. ○유럽 바이오주 열풍 한국에도 불까증시에선 반도체가 2차전지를 밀어내고 시장 주도주로 떠오를 것이란 목소리가 커지고 있다. 오랜 주가 조정으로 반도체주의 밸류에이션 매력이 높아진 데다 인공지능(AI) 테마가 미국 증시를 중심으로 형성되고 있기 때문에 국내 증시도 이를 반영할 것이란 얘기다.이날 삼성자산운용이 프라이빗뱅커(PB) 1063명을 대상으로 한 ‘2차전지, 그다음 ETF 테마는?’이란 설문조사에선 ‘AI&amp;반도체’가 335명(32%)의 선택을 받아 1위를 차지했다. 정성한 신한자산운용 알파운용센터장은 “지난 1일 삼성전자가 하루 만에 6.13% 급등하는 등 반도체로 수급이 쏠리는 모습이 나타나고 있다”며 “재고 감소 등 호재가 나올 때마다 주가가 크게 반등할 가능성이 높다”고 말했다.바이오주를 유망주로 꼽는 전문가도 많다. 유럽 증시를 뒤흔들고 있는 비만·당뇨치료제 열풍이 한국에도 상륙할 것이란 전망이다. 덴마크 제약회사 노보노디스크는 ‘기적의 다이어트약’으로 알려진 ‘위고비’에 힘입어 최근 루이비통모에헤네시(LVMH)를 앞지르고 유럽증시 시가총액 1위에 올라섰다. 민수아 삼성액티브자산운용 대표는 “코로나19 이후 세계적으로 많은 정부 보조금이 바이오기업으로 흘러들어갔는데 이제 그 성과가 나타나고 있다”고 말했다.중국인의 한국행 단체 관광 재개와 관련된 중국 소비주에 관심을 두라는 조언도 나온다. 9월 말과 10월 초 중국 중추절(추석)·국경절 연휴가 길게 이어지는 만큼 화장품·의류·면세점 등의 수혜가 기대된다. 한국투자증권은 호텔신라, 현대백화점, 신세계를 추천주로 내세웠다.
]",,https://imgnews.pstatic.net/image/015/2023/09/07/0004889106_001_20230908012010385.jpg?type=w800
2023-09-06 10:40:02,"에코프로, 컴플라이언스실 신설… 준법경영 강화",https://n.news.naver.com/mnews/article/092/0002304189?sid=105,"[
컴플라이언스 총괄로 외부 전문가 영입에코프로가 윤리경영 제고와 내부통제 강화를 위해 컴플라이언스실을 신설했다.에코프로는 지난 1일, 전문성, 독립성을 높이고자 기존 법무실 산하 컴플라이언스팀을 분리해 컴플라이언스실을 신설했다고 6일 밝혔다.에코프로는 윤리적 이슈를 사전에 예방하기 위해 신임 컴플라이언스 실장으로, OECD에 근무하며 글로벌 기업들의 준법경영 시스템에 밝은 송정원 부사장을 영입했다.에코프로는 컴플라이언스실을 중심으로 준법경영을 점차 고도화해 나갈 계획이다.먼저, 가족사 전체에 강력한 내부통제 및 위험평가 시스템을 구축하고 불공정거래, 반부패, 윤리 위반 등의 행위를 엄격히 조치할 예정이다. 윤리경영 관련 사내 정책과 절차를 정비하고 임직원, 협력사 직원들의 윤리의식과 준법정신 함양을 위한 다양한 프로그램도 추진한다.



에코프로 CI이번 컴플라이언스실 신설에 앞서, 에코프로는 지난 1월 2023년을 ‘준법경영 실천 강화 및 내재화의 원년’으로 선포하고 모든 그룹 경영진과 임직원이 ‘준법경영 실천’을 선언한 바 있다.내부통제 강화 차원에서는 컴플라이언스 IT시스템을 구축하고 그룹 상장사 임직원은 내부자거래 알림 서비스(K-ITAS)에 가입해 내부자거래 이슈 사전 방지를 위한 관리를 지속해오고 있다.에코프로 관계자는 “임직원들의 불공정한 행위를 적발하고 이를 처벌하기 이전에 사전 예방하고 윤리의식을 제고하는 것이 무엇보다 중요하다”며 “투명하고 윤리적인 기업문화를 뿌리내리기 위해 준법경영을 강도 높게 추진할 것”이라고 말했다.
]",,https://imgnews.pstatic.net/image/092/2023/09/06/0002304189_001_20230906104002205.jpg?type=w800
2023-09-08 11:11:06,"코스닥, 약세 전환…에코프로 100만원 ‘위태’",https://n.news.naver.com/mnews/article/018/0005570249?sid=101,"[
전거래일 대비 0.17%↓, 904.86 거래중美기술주 약세에 외인 3거래일 연속 ‘팔자’업종별·시총상위 혼조세, 스팩합병상장 율촌 ‘上’[이데일리 이정현 기자] 코스닥 지수가 외국인의 매도세에 하방 압력을 받으며 하락 전환했다. 905선을 놓고 공방전이 벌어지며 등락을 거듭하고 있다.8일 마켓포인트에 따르면 오전 11시 5분 현재 코스닥 지수는 전 거래일 대비 0.17%(1.50포인트) 하락한 904.86에 거래중이다. 개장과 함께 상승하며 913.50까지 올랐으나 약세로 전환했다. 902.77까지 빠지다 소폭 반등했다.



수급별로 외인 매도 물량이 증가하며 증시를 압박하고 있다. 이날만 1076억원어치 순매도하며 3거래일 연속 팔자를 이어가고있다. 반면 개인은 809억원, 기관은 360억원어치 사들이고 있다.간밤 뉴욕증시는 애플을 비롯한 기술주들의 주가 하락세와 연방준비제도(연준·Fed)의 추가 긴축 우려 속에 하락했다. 뉴욕증권거래소(NYSE)에서 다우존스30산업평균지수는 전장보다 57.54포인트(0.17%) 오른 3만4500.73으로 거래를 마쳤다. 스탠더드앤드푸어스(S&amp;P)500지수는 전장보다 14.34포인트(0.32%) 하락한 4451.14로, 나스닥지수는 전장보다 123.64포인트(0.89%) 밀린 1만3748.83으로 장을 마감했다.서상영 미래에셋증권 연구원은 “미 증시가 전일 약세 원인 중 하나였던 중국 정부의 애플 아이폰을 비롯한 해외 기기 사용 금지 이슈가 지속되며 나스닥 중심으로 하락한 점은 한국 증시에 부담”이라며 “필라델피아 반도체 지수가 1.98% 하락하고 러셀2000지수가 0.99% 하락하는 등 한국 증시에 미치는 영향이 큰 지수의 낙폭이 컸던 점도 투자 심리 위축 요인으로 작용할 것”이라 진단했다.업종별 혼조세다. 제약과 음식료담배, 방송서비스, 출판매체가 1%대 오르고 있으며 종이·목재가 3%대, 정보기기와 반도체가 2%대 하락 중이다. 소프트웨어는 1%대 약세다. 나머지 업종은 보합권에서 등락을 반복하고 있다.시가총액 상위주는 혼조세다. 전날 4% 가까이 하락했던 에코프로비엠(247540)은 이날 강보합권을 유지 중인 반면 에코프로(086520)는 장중한 때 100만원이 무너지는 등 약세다. 엘앤에프(066970)도 1%대 하락 중이다. 레인보우로보틱스(277810)는 로봇테마주 강세에 힘입어 6%대 강세 흐름이다. 종목별로 유안타제8호스팩과의 스팩소멸합병으로 상장된 율촌(146060)이 가격제한폭(상한가)까지 올랐다. 누보(332290)가 28%대, 효성오앤비(097870)가 26%대 오르고 있다. 반면 스피어파워(203690)는 12%대, 컬러레이(900310)와 제우스(079370), 코닉오토메이션(391710), 크라우드웍스(355390) 등은 8%대 약세다.
]",,https://imgnews.pstatic.net/image/018/2023/09/08/0005570249_001_20230908111106126.jpg?type=w800
2023-09-08 17:22:01,힘겹게 지켜낸 황제주…개인 '팔자'에 주춤하는 에코프로,https://n.news.naver.com/mnews/article/648/0000019378?sid=101,"[
이틀연속 장중 100만원 밑돌았으나 종가 100만원 회복이어지는 개인 순매도…급격히 오른 주가 '휴식' 전망도에코프로가 100만원 문턱에서 가까스로 황제주 자리를 지켰다.다만 주가 상승의 기반이었던 개인 매수세가 줄어들고 있는 가운데 원재료 가격 하락 등 대외 변수로 인한 실적 우려도 나오고 있어 당분간 조정이 이어질 수 있다는 전망이 제기된다.



/그래픽=비즈워치8일 에코프로 주가는 전날보다 1.49% 오른 102만1000원으로 거래를 마쳤다. 전날에 이어 이틀 연속 장중 100만원 아래로 내려갔으나 장 후반 회복하며 100만원선을 방어했다.간신히 100만원대 종가 유지에 성공했으나, 최근 에코프로는 상승세의 원동력이 됐던 개인 매수세는 주춤하는 모습이다.



2023년 9월 8일 기준 에코프로 주가 1개월 추이/그래픽=비즈워치특히 최근 주가가 연일 하락했던 시기인 지난달 25일부터 지난 7일까지 개인은 에코프로를 4125억원 순매도했다. 지난 1일과 5일을 제외한 모든 거래일 에코프로 주식을 팔아치운 것이다. 같은 기간 기관은 482억원 순매도했으며 외국인은 4595억원 순매수했다.주가가 하락세를 보이자 공매도 잔고 금액 확대도 관측된다. 지난달 25일 에코프로 공매도 잔고 금액은 8834억원이었으나 지난 5일에는 1조6000억원으로 2배가량 늘어났다.이 같은 상황에서 이틀 연속 종가기준 100만원선을 지켜내긴 했지만, 전문가들은 상반기 주도주 역할을 했던 2차전지 양극재 기업들의 조정이 당분간 불가피할 것으로 분석하고 있다. 최근 리튬, 니켈 등 주요 원재료 가격 하락이 이어지면서 판가에도 반영돼 이익이 줄어들 것으로 예상하기 때문이다.또한 계속된 가격 인하를 펼쳐온 테슬라의 점유율이 확대되면서 국내 기업이 2차전지를 공급하는 전기차 업체의 점유율이 줄어들 것이란 우려도 커지는 상황이다. 특히 급격하게 올랐던 주가를 감안하면 2차전지주 상승세의 휴지기가 올 것이란 전망도 나온다.강대석 유안타증권 연구원은 ""최근 전기차 수요 부진에 대한 우려가 있으나 20% 침투율(기존 제품대비 새로운 제품이 차지하는 비율) 도달 후 기울기를 더 키운 스마트폰 사례를 감안하면 장기 성장성에 의문을 가질 정도는 아니라 판단된다""며 ""다만 가격 측면에서는 휴식이 필요한 시기로 판단되며 과거 국내 증시 주도주 랠리와 비교해도 현재 2차전지의 상승폭과 기울기는 역대급 수준""이라고 말했다.
]",,https://imgnews.pstatic.net/image/648/2023/09/08/0000019378_001_20230908172201700.jpg?type=w800
2023-09-08 10:47:18,"[특징주]에코프로, 이틀 연속 장중 100만원대 붕괴",https://n.news.naver.com/mnews/article/018/0005570162?sid=101,"[
			[이데일리 이정현 기자] ‘황제주’ 에코프로(086520)가 8일 다시 100만원대 아래로 하락하며 약세 흐름을 이어가고 있다. 전날에 이어 이틀 연속 100만원선이 무너졌다.이날 마켓포인트에 따르면 오전 10시41분 현재 에코프로는 전거래일 대비 0.40%(4000원) 하락한 100만2000원에 거래 중이다. 장중 한때 97만5000원까지 하락하다 반등하며 100만원선을 회복했다. 에코프로는 전날 4%대 하락율을 보이며 장중한때 100만원이 무너졌다. 마감을 앞두고 반등하며 100만6000원에 마감했다.




]",,https://imgnews.pstatic.net/image/018/2023/09/08/0005570162_001_20230908104718530.jpg?type=w800
2023-09-08 04:04:14,에코프로 ‘마더박스’ 지원… 충북 저소득 가정에 170개,https://n.news.naver.com/mnews/article/005/0001636697?sid=101,"[




에코프로는 지난 6일 충북도청에서 초록우산 어린이재단 충북지역본부에 4000만원 상당의 ‘마더박스’ 170개를 전달했다고 7일 밝혔다(사진). 마더박스는 속싸개, 젖병, 체온계, 온습도계 등 신생아 육아에 필요한 10개 품목으로 구성됐다. 에코프로는 2020년부터 저소득 가정의 출산을 지원하고 육아 부담을 덜어주기 위해 경북, 충북 등 사업장이 위치한 지역을 중심으로 마더박스 지원사업을 펼치고 있다. 현재까지 전달한 마더박스는 총 850개, 금액으로 2억원에 달한다.
		]",,https://imgnews.pstatic.net/image/005/2023/09/08/2023090721401359078_1694090413_0924320090_20230908040414627.jpg?type=w800
2023-09-05 11:00:11,"에코프로, 3거래일 연속 '하락'…공매도 잔고는 '증가'",https://n.news.naver.com/mnews/article/015/0004887719?sid=101,"[




사진=한경DB에코프로와 에코프로비엠의 주가가 연일 약세를 보이고 있다.5일 오전 10시 52분 기준 에코프로는 전일 대비 4만원(3.6%) 하락한 107만1000원에 거래되고 있다. 이 회사의 주가는 3거래일 연속 하락세를 보이고 있다. 전날에는 에코프로비엠에 코스닥 시총 1위 자리를 내줬다.같은 시간 에코프로비엠의 주가도 전일 대비 4500원(1.3%) 떨어진 30만3500원을 가리키고 있다.최근 에코프로의 공매도 잔고 금액은 늘어나고 있다. 지난달 31일 기준 에코프로의 공매도 잔고는 1조7086억원, 잔고 수량은 136만주로 각각 집계됐다. 공매도 잔고가 1조원을 넘어선 건 7월 24일 이후 처음이다. 지난달 2%대에 위치했던 공매도 비중도 5.1%로 뛰었다.증권가는 2차전지주의 변동성에 주의할 것을 권했다. 전날 키움증권은 보고서를 내고 ""삼성전자 주가 향방에 따라 반도체 업종 수급 쏠림이 나타날 수 있다""며 ""반도체와 수급 공방을 이어가고 있는 2차전지주도 국내 수출 부진 등을 감안해 단기적인 수급 변동성이 나타날 수 있어 유의할 필요가 있다""고 말했다.
]",,https://imgnews.pstatic.net/image/015/2023/09/05/0004887719_001_20230905110011072.jpg?type=w800
2023-09-07 14:15:08,"[fn오후시황] 코스피, 외인·기관 ‘팔자’에 약세...에코프로 장중 100만원 붕괴",https://n.news.naver.com/mnews/article/014/0005069030?sid=101,"[
 



코스피, 코스닥. [파이낸셜뉴스] 국내 증시가 기관과 외국인의 매도 속에 약세를 보이고 있다.   7일 오후 1시 50분 기준 코스피지수는 전 거래일 대비 19.54p(0.76%) 내린 2543.80을 기록하고 있다. 이날 지수는 전날보다 8.47p(0.33%) 하락한 2554.87에 거래를 시작했다.   기관과 외국인이 매도세로 지수를 끌어내리고 있다. 이 시간 유가증권시장에서 기관과 외국인은 각각 2378억원, 577억원어치 순매도 중이다. 반면 개인은 2726억원 순매수 하고 있다.   시가총액 상위 종목들 중에선 LG에너지솔루션(-2.28%), 삼성SDI(-1.66%), 기아(-0.89%), 삼성바이오로직스(-0.82%), 카카오(-0.71%), 현대차(-0.32%) 등이 약세다. 오전 하락세를 보였던 SK하이닉스(0.51%), 삼성전자(0.29%)는 상승세로 전환했다.   코스닥지수는 전날보다 13.53p(1.47%) 내린 904.42를 기록하고 있다. 이날 코스닥은 전 거래일 대비 3.32p(0.36%) 내린 914.63에 개장했다.   이 시간 코스닥시장에서 외국인과 기관이 각각 1800억원, 504억원어치를 순매도 중이다. 개인이 홀로 2613억원어치를 사들이고 있다.   코스닥시장 시가총액 2위 에코프로는 하락세를 보이며 100만원 선을 간신히 유지하고 있다. 현재 에코프로는 전날보다 4.57% 내린 100만2000원에 거래 중이다. 오후 장 들어 한때 100만원선을 내주기도 했다.   이외 에코프로비엠(-4.65%), 엘앤에프(-4.22%), 금양(-2.11%) 등 2차전지 관련주들이 나란히 약세를 보이고 있다.
		]",,https://imgnews.pstatic.net/image/014/2023/09/07/0005069030_001_20230907141508104.jpg?type=w800
2023-09-07 14:21:02,"[특징주] 에코프로, '황제주' 자리 내줬다…장중 99만7000원까지 '털썩'",https://n.news.naver.com/mnews/article/629/0000237305?sid=101,"[
증권가 전망도 '부정적'…""투자 매력 떨어진다""



2차전지 대장주로 일컬어지는 에코프로가 7일 장중 99만7000원까지 떨어졌다. /더팩트 DB2차전지 대장주로 일컬어지는 에코프로가 7일 장중 '황제주' 자리를 내줬다.이날 오후 2시 5분 기준 에코프로는 전 거래일(105만 원) 대비 4.00%(4만2000원) 하락한 100만8000원을 기록하고 있다. 이날 104만 원으로 개장한 에코프로는 장 초반 금세 하락세로 전환, 장중 99만7000원까지 고꾸라졌다. 에코프로 주가가 100만 원 아래로 내려간 것은 지난 7월 28일 이후 처음이다.같은 시각 에코프로비엠 역시 전 거래일(30만1000원)보다 4.32%(1만3000원) 떨어진 28만8000원에 거래가 이뤄진다. 에코프로비엠도 장 초반부터 줄곧 내림폭을 늘려가는 추세다. 장중 최저가는 28만5500원이다.현재 증권가에서 바라보는 에코프로에 대한 전망도 그리 밝지만은 않다. 모건스탠리캐피털인터내셔널(MSCI) 한국 지수 편입이 결정된 이후 주가 상승 재료가 소멸됐다는 등 더 이상 주가 호재가 없다는 분석이 우세하다.최근 전기차 업체들이 중국 업체의 리튬 인산철(LFP) 배터리를 채택하면서 실적에 상당한 영향을 미칠 것이란 분석도 주가 하락 전망에 무게를 싣는다.현시점 증권사들이 제시한 에코프로의 목표주가는 40만~60만 원대다. 가장 최근 목표주가를 제시한 곳은 하나증권이다. 하나증권은 투자의견은 '매도'와 함께 목표주가 55만5000원을 제시했다.김현수 하나증권 연구원은 ""에코프로는 3년 후 장기투자를 가정해도 현 가격에서는 투자 매력이 떨어진다""며 ""현재의 주가와 기업 가치 간 괴리가 크기 때문에 작은 이슈에도 쉽게 낙폭이 확대될 수 밖에 없을 것""이라고 말했다.발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write
]",,https://imgnews.pstatic.net/image/629/2023/09/07/202383141694063748_20230907142102570.gif?type=w800
